北海道https://twitter.com/PrefHokkaido
札幌市, https://twitter.com/Sapporo_PRD
函館市, https://twitter.com/Hakodate_PR
小樽市, https://twitter.com/OtaruCity
旭川市, https://twitter.com/asahikawa_jp
室蘭市, https://twitter.com/Muroran_City
帯広市, https://twitter.com/obihiro_city
夕張市, https://twitter.com/Yubari_City
岩見沢市, https://twitter.com/Iwa_City
網走市, https://twitter.com/abashirisi
芦別市, https://twitter.com/ashibetsubousai
江別市, https://twitter.com/ebetsu_city
千歳市, https://twitter.com/chitose_bousai
北広島市, https://twitter.com/City_Kitahiro
石狩市, https://twitter.com/bousai_ishikari
当別町, https://twitter.com/town_tobetsu
福島町, https://twitter.com/FukushimaKankou
知内町, https://twitter.com/shiriuchi_town
森町, https://twitter.com/hokkaido_mori
ニセコ町, https://twitter.com/nisekocho
真狩村, https://twitter.com/makkarimura
喜茂別町, https://twitter.com/kimobetsu_town
岩内町, https://twitter.com/taramaru1871
栗山町, https://twitter.com/kuriyama_soumu
月形町, https://twitter.com/town_tsukigata
新十津川町, https://twitter.com/shintotsu_town
東神楽町, https://twitter.com/Higashikagura01
比布町, https://twitter.com/pippu_town
愛別町, https://twitter.com/aibetu_kinoko
上富良野町, https://twitter.com/TownKamifurano
音威子府村, https://twitter.com/otoineppu_vlg
遠別町, https://twitter.com/EmbetsuMomochin
浜頓別町, https://twitter.com/hamaton_town
礼文町, https://twitter.com/hokkaidou_rebun
利尻町, https://twitter.com/rishirichou
訓子府町, https://twitter.com/kunneppu_town
佐呂間町, https://twitter.com/saroma2
浦河町, https://twitter.com/urakawa_bosai
新ひだか町, https://twitter.com/shinhidaka
音更町, https://twitter.com/tweet_otofuke
上士幌町, https://twitter.com/kamishihoro
新得町, https://twitter.com/town_shintoku/
清水町, https://twitter.com/shimizu_bosai
中札内村, https://twitter.com/nakasatsunaikan
広尾町, https://twitter.com/town_hiroo
幕別町, https://twitter.com/makubetsu_town
足寄町, https://twitter.com/ashoro_yakuba
陸別町, https://twitter.com/rikubetsu
釧路町, https://twitter.com/kushiro_town
厚岸町, https://twitter.com/akkeshichou
弟子屈町, https://twitter.com/teshikaga_town
別海町, https://twitter.com/betsukaitown
中標津町, https://twitter.com/nakashibetsu_t
標津町, https://twitter.com/shibetsu_town
青森県https://twitter.com/AomoriPref
青森市, https://twitter.com/aomorishi
弘前市, https://twitter.com/Hirosaki_City
八戸市, https://twitter.com/HachinoheCity
五所川原市, https://twitter.com/gosho_bousai
十和田市, https://twitter.com/TowadaCity
むつ市, https://twitter.com/mutsukoho
平川市, https://twitter.com/Promo_Hirakawa
外ヶ浜町, https://twitter.com/Cg6BL4QFRSUqc5Y
鰺ヶ沢町, https://twitter.com/ajigasawatown
深浦町, https://twitter.com/Fukaura_town
西目屋村, https://twitter.com/meyainfo
七戸町, https://twitter.com/ShichinoheTown
六戸町, https://twitter.com/rokunohemachi
三戸町, https://twitter.com/Sannohe_Nyago
南部町, https://twitter.com/nanbutown
岩手県https://twitter.com/pref_iwate
盛岡市, https://twitter.com/moriokashi
宮古市, https://twitter.com/miyako_city
大船渡市, https://twitter.com/ofunato_city
花巻市, https://twitter.com/city_hanamaki
久慈市, https://twitter.com/city_kuji
一関市, https://twitter.com/Ichinoseki_city
陸前高田市, https://twitter.com/rikutaka_city
奥州市, https://twitter.com/oshu_city
雫石町, https://twitter.com/shizukukouhou
岩手町, https://twitter.com/iwatemachi_koho
矢巾町, https://twitter.com/town_yahaba
金ケ崎町, https://twitter.com/Kanegasaki_Town
山田町, https://twitter.com/info_yamada
岩泉町, https://twitter.com/iwaizumi_town
洋野町, https://twitter.com/iwatehironotown
一戸町, https://twitter.com/ichinohe_town
宮城県https://twitter.com/sendai_kiki
気仙沼市, https://twitter.com/hisho_kesennuma
名取市, https://twitter.com/natoricitybosai
多賀城市, https://twitter.com/webmaster003
岩沼市, https://twitter.com/iwnm_kakarichou
大崎市, https://twitter.com/osaki_city
富谷市, https://twitter.com/tomiya_machi
蔵王町, https://twitter.com/ZAOSAMAJA
松島町, https://twitter.com/TownMatsushima
利府町, https://twitter.com/rifu_town
大和町, https://twitter.com/taiwatown
大衡村, https://twitter.com/ohiravillage
色麻町, https://twitter.com/shikama_town
女川町, https://twitter.com/TownOnagawa
南三陸町, https://twitter.com/minamisanrikuBS
秋田県https://twitter.com/pref_akita
秋田市, https://twitter.com/akitacity
能代市, https://twitter.com/noshiro_city
横手市, https://twitter.com/Yokote_city
大館市, https://twitter.com/odate_city
男鹿市, https://twitter.com/Oga_city
湯沢市, https://twitter.com/Yuzawa_city
由利本荘市, https://twitter.com/yurihonjocity
大仙市, https://twitter.com/Daisencity_pr
北秋田市, https://twitter.com/kankoukitaakita
にかほ市, https://twitter.com/NikahoCity
小坂町, https://twitter.com/kosakamachi
五城目町, https://twitter.com/gojome_akita
大潟村, https://twitter.com/ogata_mura
美郷町, https://twitter.com/misatonomizumo
羽後町, https://twitter.com/Ugo_town
東成瀬村, https://twitter.com/higashinaruse_v
山形県https://twitter.com/pref_yamagata
山形市, https://twitter.com/marugotosuishin
米沢市, https://twitter.com/twi_yonezawa
鶴岡市, https://twitter.com/city_tsuruoka
酒田市, https://twitter.com/moshenon_anonon
寒河江市, https://twitter.com/sagae_official
南陽市, https://twitter.com/bosai_nanyo
山辺町, https://twitter.com/yamanobe_town
朝日町, https://twitter.com/asahi_town_ymgt
大江町, https://twitter.com/Oe_town
金山町, https://twitter.com/kaneyama100
最上町, https://twitter.com/Mogami_green
真室川町, https://twitter.com/mamurogawatown
庄内町, https://twitter.com/shonai_town
福島県https://twitter.com/fukushima_pref
福島市, https://twitter.com/fukushimacity
会津若松市, https://twitter.com/aizuwakamatsuct
いわき市, https://twitter.com/City_Iwaki
白河市, https://twitter.com/City_Shirakawa
相馬市, https://twitter.com/soma_city
二本松市, https://twitter.com/NihonmatsuCity
田村市, https://twitter.com/TamuraCity
南相馬市, https://twitter.com/Minamisoma_city
伊達市, https://twitter.com/f_datecity
桑折町, https://twitter.com/koori_official
国見町, https://twitter.com/kunimi_town
川俣町, https://twitter.com/kawamatamati
大玉村, https://twitter.com/otama_vill/
鏡石町, https://twitter.com/Kagamiishi_Town
南会津町, https://twitter.com/minamiaizu_town
磐梯町, https://twitter.com/bandaimachi
会津坂下町, https://twitter.com/aizubangetown
西郷村, https://twitter.com/vill_nishigo
中島村, https://twitter.com/Nakajima_vill
鮫川村, https://twitter.com/Samegawa_Vill
石川町, https://twitter.com/town_ishikawa
平田村, https://twitter.com/hiratavillage
浅川町, https://twitter.com/town_asakawa
古殿町, https://twitter.com/furudono_town
広野町, https://twitter.com/fukushimaHirono
双葉町, https://twitter.com/futabatown_koho
茨城県https://twitter.com/Ibaraki_Kouhou
水戸市, https://twitter.com/kouhou_mito
日立市, https://twitter.com/HitachiCityKoho
土浦市, https://twitter.com/tsuchiura_city
古河市, https://twitter.com/koga_city_ai
石岡市, https://twitter.com/k_ishioka
結城市, https://twitter.com/yuki_city
龍ケ崎市, https://twitter.com/ryugasaki_city
下妻市, https://twitter.com/shimotsuma_city
常総市, https://twitter.com/joso_kouhou
常陸太田市, https://twitter.com/hitachiotacity
高萩市, https://twitter.com/Takahagi_jp
北茨城市, https://twitter.com/KitaibarakiCity
笠間市, https://twitter.com/ibaraki_kasama
取手市, https://twitter.com/toride_city
牛久市, https://twitter.com/ushiku_city
つくば市, https://twitter.com/tsukubais
ひたちなか市, https://twitter.com/suteki7htcnk
鹿嶋市, https://twitter.com/kashima_city
潮来市, https://twitter.com/itako_city_offi
守谷市, https://twitter.com/moriya_citypro
常陸大宮市, https://twitter.com/hitachiomiya_
那珂市, https://twitter.com/naka_city
筑西市, https://twitter.com/chikusei_city
稲敷市, https://twitter.com/inashiki_city
かすみがうら市, https://twitter.com/kasumigaura_bro
桜川市, https://twitter.com/Sakuragawa_city
神栖市, https://twitter.com/kamisu_city
行方市, https://twitter.com/namegatacity
つくばみらい市, https://twitter.com/tsukubamirai_c
茨城町, https://twitter.com/IbarakiTownMati
東海村, https://twitter.com/tokai_vill
大子町, https://twitter.com/daigo_town
美浦村, https://twitter.com/mihovillage
阿見町, https://twitter.com/TownAmi
八千代町, https://twitter.com/yachiyo_town
五霞町, https://twitter.com/goka_town
境町, https://twitter.com/TownSakai
利根町, https://twitter.com/tone_machi
栃木県https://twitter.com/pref_tochigi
宇都宮市, https://twitter.com/city_utsunomiya
足利市, https://twitter.com/ashikaga_city
栃木市, https://twitter.com/Tochigi_City_01
佐野市, https://twitter.com/SanoCity_PR
鹿沼市, https://twitter.com/kanuma_city
小山市, https://twitter.com/oyama_tochigi
真岡市, https://twitter.com/mokacityhall
大田原市, https://twitter.com/city_Ohtawara
矢板市, https://twitter.com/yaita_city
那須塩原市, https://twitter.com/NasushiobaraCit
さくら市, https://twitter.com/sakura__city
那須烏山市, https://twitter.com/Nasu_Karasuyama
下野市, https://twitter.com/city_shimotsuke
茂木町, https://twitter.com/yuzumotegi
https://twitter.com/MotegiYurumon
野木町, https://twitter.com/town_nogi
那珂川町, https://twitter.com/nakagawa_machi
群馬県https://twitter.com/GunmaPref_koho
前橋市, https://twitter.com/maebashi_anzen
高崎市, https://twitter.com/takasaki_city
桐生市, https://twitter.com/KiryuCity_PR
伊勢崎市, https://twitter.com/isesakicity_lg
太田市, https://twitter.com/OtaCity_PR
沼田市, https://twitter.com/NumatacityPR
館林市, https://twitter.com/TatebayashiInfo
渋川市, https://twitter.com/shibukawashi_jp
藤岡市, https://twitter.com/FujiokaCity
安中市, https://twitter.com/Annaka_City
嬬恋村, https://twitter.com/tsumagoivillage
片品村, https://twitter.com/katashina_soumu
みなかみ町, https://twitter.com/InfoMinakami
千代田町, https://twitter.com/chiyodanist
大泉町, https://twitter.com/oizumi_koho
邑楽町, https://twitter.com/OraTownOfficial
埼玉県https://twitter.com/pref_saitama
さいたま市, https://twitter.com/SaitamaCityPR
川越市, https://twitter.com/KawagoeshiInfo
熊谷市, https://twitter.com/kumagayacity
川口市, https://twitter.com/kawaguchishi
行田市, https://twitter.com/Gyoda_PR
秩父市, https://twitter.com/chichibucity_
所沢市, https://twitter.com/tokorozawa_mail
飯能市, https://twitter.com/Hanno_koho
加須市, https://twitter.com/kazocity_PR
東松山市, https://twitter.com/e_matuyama_city
春日部市, https://twitter.com/KasukabeCity_PR
狭山市, https://twitter.com/citysayama
羽生市, https://twitter.com/mujinamon_hanyu
鴻巣市, https://twitter.com/Konosu_city
深谷市, https://twitter.com/Fukaya_City
上尾市, https://twitter.com/Ageo_kouhou
草加市, https://twitter.com/city_soka
越谷市, https://twitter.com/citykoshigaya
蕨市, https://twitter.com/warabi_city
戸田市, https://twitter.com/toda_city
入間市, https://twitter.com/_irumacity
朝霞市, https://twitter.com/asaka_city
志木市, https://twitter.com/Shiki_City
和光市, https://twitter.com/Wako_City
新座市, https://twitter.com/Niiza_city
桶川市, https://twitter.com/okechan_okegawa
久喜市, https://twitter.com/Kuki_City_PR
北本市, https://twitter.com/kitamotocity
八潮市, https://twitter.com/kochokoho_840
富士見市, https://twitter.com/Fujimi_City
三郷市, https://twitter.com/misatokoho
蓮田市, https://twitter.com/Hasuda_City
坂戸市, https://twitter.com/sakado_kouh
幸手市, https://twitter.com/citysatte
鶴ヶ島市, https://twitter.com/tsurugashima
日高市, https://twitter.com/hidakacity_pr
吉川市, https://twitter.com/yoshikawa_city
ふじみ野市, https://twitter.com/fujimino_city
白岡市, https://twitter.com/shiraokasaitama
三芳町, https://twitter.com/miyoshi_machi
毛呂山町, https://twitter.com/moroyama_town
嵐山町, https://twitter.com/ranzan_town
小川町, https://twitter.com/Ogawa_town
川島町, https://twitter.com/kawajima_kawabe
吉見町, https://twitter.com/yoshimimachi
鳩山町, https://twitter.com/hatoyamatown
ときがわ町, https://twitter.com/tokigawamachi
横瀬町, https://twitter.com/yokozetown
美里町, https://twitter.com/mimurin_misato
